Habitat,Location,Latitude,Longitude,Year,Reference
Coral Reefs,"Cousin and Praslin Islands, Seychelles,Seychelles",-4.33,55.666,2017,https://2012-2017.usaid.gov/documents/1860/fact-sheet-reef-rescuers-restoring-seychelles-coral-reefs-face-climate-change-june
Coral Reefs,"Cozumel Island,Mexico",20.424,-86.922,2010,"Edwards, A. J., Sandrine Job, and Susan Wells. ""Learning lessons from past reef-rehabilitation projects."" Reef Rehabilitation 129 (2010)."
Coral Reefs,"Culebra Island,Puerto Rico",18.245,-65.596,2015,"Mercado-Molina, A. E., Ruiz-Diaz, C. P. & Sabat, A. M. Demographics and dynamics of two restored populations of the threatened reef-building coral Acropora cervicornis. Journal for Nature Conservation 24, 17-23, doi:10.1016/j.jnc.2015.01.001 (2015)."
Coral Reefs,"Curacao Island,Netherlands Antilles",12.23,-68.971,2000,"Nagelkerken, I., Bouma, S., van den Akker, S. & Bak, R. P. M. Growth and survisal of unattached madracis mirabilis fragments transplanted to different reef sites, and the implication for reef rehabilitation. Bulletin of Marine Science 66, 497-505 (2002)."
Coral Reefs,"Duka Bay,Philippines",8.929,124.998,2003,"Alfeche, L. R. Coral reef restoration through coral transplantation: case of Duka Bay, Medina, Misamis Oriental in Second International Tropical Marine Ecosystems Management Symposium 24-27."
Coral Reefs,"El-Fanadir Reef, Hurghada, Red Sea,Egypt",27.295,33.831,2000,"Amar, K. O. & Rinkevich, B. A floating mid-water coral nursery as larval dispersion hub: testing an idea. Marine Biology 151, 713-718, doi:10.1007/s00227-006-0512-0 (2006)."
Coral Reefs,"Elpis site, Florida Keys National Marine Sanctuary,USA",25.135,-80.254,2001,"Miller, M. W. & Barimo, J. Assessment of juvenile coral populations at two reef restorations ites in the florida keys national marine sanctuary: indicators of success? Bulletin of Marine Science 69, 395-405 (2001)."
Coral Reefs,"Florida,USA",24.427,-83.111,2000,"Thornton, S. L., Dodge, R. E., Gilliam, D. S., DeVictor, R. & Cooke, P. Success and Growth of Corals Transplanted to Cement Armor Mat Tiles in Southeast Florida: Implications for Reef Restoration. (Oceanography Faculty Proceedings, Presentations, Speeches, Lectures., 2000)."
Coral Reefs,"Florida Keys NationalMarine Sanctuary,USA",24.704,-81.155,2014,"Miller, M. W., Kerr, K. & Williams, D. E. Reef-scale trends in Florida Acropora spp. abundance and the effects of population enhancement. PeerJ 4, e2523, doi:10.7717/peerj.2523 (2016)."
Coral Reefs,"Florida Reef Tract ,USA",25.088,-80.447,2017,"Drury, C., Manzello, D. & Lirman, D. Genotype and local environment dynamically influence growth, disturbance response and survivorship in the threatened coral, Acropora cervicornis. PLOS ONE 12, e0174000, doi:10.1371/journal.pone.0174000 (2017)."
Coral Reefs,"Fort Lauderdale, Florida,USA",26.115,-80.094,2017,"Goergen, E. A., Ostroff, Z. & Gilliam, D. S. Genotype and attachment technique influence the growth and survival of line nursery corals. Restoration Ecology 26, 622-628, doi:10.1111/rec.12545 (2018)."
Coral Reefs,"Funafuti Atoll,Tuvalu",-8.52,179.194,2007,https://spccfpstore1.blob.core.windows.net/digitallibrary-docs/files/c3/c312e0281f8055a34848a87db310e822.pdf?sv=2015-12-11&sr=b&sig=3zH%2F%2FEHwBQB79o35YkZqezFF7xEjAsr4xmT%2BD7ld9hk%3D&se=2020-08-06T18%3A32%3A45Z&sp=r&rscc=public%2C%20max-age%3D864000%2C%20max-stale%3D86400&rsct=application%2Fpdf&rscd=inline%3B%20filename%3D%22ENG_2007_Funafuti_Atoll_restoration_project.pdf%22
Coral Reefs,"Galu Falhu,Maldives",1.935,73.465,1995,"Clark, S. & Edwards, A. J. Coral transplantation as an aid to reef rehabilitation: evaluation of a case study in the Maldive Islands. Coral Reefs 14, 201-213 (1995)."
Coral Reefs,"Gangga Island, North Sulawesi,Indonesia",1.772,125.05,2013,"Ferse, S. C. A., Nugues, M. M., Romatzki, S. B. C. & Kunzmann, A. Examining the use of mass transplantation of brooding and spawning corals to support natural coral recruitment in Sulawesi/Indonesia. Restoration Ecology 21, 745-754, doi:10.1111/rec.12004 (2013)."
Coral Reefs,"Grand Turk, Turks & Caicos Islands,Turks & Caicos Islands",21.465,-71.125,2010,"Wells, Lucy, Fernando Perez, Marlon Hibbert, Luc Clerveaux, Jodi Johnson, and Thomas J. Goreau. ""Effect of severe hurricanes on Biorock coral reef restoration projects in Grand Turk, Turks and Caicos Islands."" Revista de biología tropical 58 (2010): 141-149."
Coral Reefs,"Green Island,Australia",-16.759,145.973,1987,"Harriott, V. J. & Fisk, D. A comparison of settlement plate types for experiments on the recruitment of scleractinian corals. Marine Ecology 37, 201-208 (1987)."
Coral Reefs,"Guana Isaland ,Brtitsh Virgin Islands",18.473,-64.574,2013,"Forrester, G. E., Taylor, K., Schofield, S. & Maynard, A. Colony growth of corals transplanted for restoration depends on their site of origin and environmental factors. Marine Ecology 34, 186-192, doi:10.1111/maec.12000 (2013)."
Coral Reefs,"Guayanilla, Puerto Rico, T/V Margara grounding site and LNG-C Matthew grounding site,Puerto Rico",17.951,-66.731,2012,"Hollarsmith, J., Griffin, S. P. & Moore, T. Success of outplanted Acropora cervicornis colonies in reef restoration in 12th International Coral Reef Symposium.  1-5."
Coral Reefs,"Gulf of Eilat, Israel,Israel",29.51,34.924,2017,"Rachmilovitz, E. N. & Rinkevich, B. Tiling the reef – Exploring the first step of an ecological engineering tool that may promote phase-shift reversals in coral reefs. Ecological Engineering 105, 150-161, doi:10.1016/j.ecoleng.2017.04.038 (2017)."
Coral Reefs,"Hawaii,USA",19.569,-155.462,2006,"Precht, W. & Robbart, M.  Coral Reef Restoration, 1-24 (2006)."
Coral Reefs,"Hengchun ,Taiwan",21.986,120.707,2003,"Soong, K. & Chen, T. Coral Transplantation: Regeneration and Growth of Acropora Fragments in a Nursery. Restoration Ecology 11, 62-71 (2003)."
Coral Reefs,"Hoi Ha Wan Marine Park, HongKong,China",22.473,114.335,2003,"Lam, K. K. Y. Coral recruitment onto an experimental pulverised fuel ash–concrete artificial reef. Marine Pollution Bulletin 46, 642-653, doi:10.1016/s0025-326x(02)00482-4 (2003)."
Coral Reefs,"Iou Lukes reef, Palau,Palau",7.53,134.573,2012,"Boch, C. A. & Morse, A. N. C. Testing the effectiveness of direct propagation techniques for coral restoration of Acropora spp. Ecological Engineering 40, 11-17, doi:10.1016/j.ecoleng.2011.12.026 (2012)."
Coral Reefs,"Isla Mujeres National Park, Cancun National Park, Quintana Roo,Mexico",21.209,-86.725,2011,"Johnson, M. E. et al. Caribbean Acropora Restoration Guide: Best Practices for Propagation and Population Enhancement. 1-64 (Department of Marine and Environmental Sciences at NSUWorks, 2011)."
Coral Reefs,"island of Curaçao,Curaçao",12.23,-68.971,2015,"Chamberland, V. F. et al. Restoration of critically endangered elkhorn coral (Acropora palmata) populations using larvae reared from wild-caught gametes. Global Ecology and Conservation 4, 526-537, doi:https://doi.org/10.1016/j.gecco.2015.10.005 (2015)."
Coral Reefs,"Islas Marietas National Park, Bahía de Banderas, Nayarit,Mexico",20.701,-105.571,2014,"Tortolero-Langarica, J. J. A., Cupul-Magaña, A. L. & Rodríguez-Troncoso, A. P. Restoration of a degraded coral reef using a natural remediation process: A case study from a Central Mexican Pacific National Park. Ocean & Coastal Management 96, 12-19, doi:10.1016/j.ocecoaman.2014.04.020 (2014)."
Coral Reefs,"Kanehoe Bay, Hawaii,USA",21.464,-157.815,2006,"Precht, W. & Robbart, M.  Coral Reef Restoration, 1-24 (2006)."
Coral Reefs,"Kham Island,Thailand",11.835,102.461,2006,"Yeemin, T., Sutthacheep, M. & Pettongma, R. Coral reef restoration projects in Thailand. Ocean & Coastal Management 49, 562-575, doi:10.1016/j.ocecoaman.2006.06.002 (2006)."
Coral Reefs,"Khang Khao Island,Thailand",13.116,100.816,2006,"Yeemin, T., Sutthacheep, M. & Pettongma, R. Coral reef restoration projects in Thailand. Ocean & Coastal Management 49, 562-575, doi:10.1016/j.ocecoaman.2006.06.002 (2006)."
Coral Reefs,"Komodo National Park,Indonesia",-8.544,119.571,2010,"Haisfield, K. M., Fox, H. E., Yen, S., Mangubhai, S. & Mous, P. J. An ounce of prevention: cost-effectiveness of coral reef rehabilitation relative to enforcement. Conservation Letters 3, 243-250, doi:10.1111/j.1755-263X.2010.00104.x (2010)."
Coral Reefs,"Krok Island,Thailand",9.6,99.853,2006,"Yeemin, T., Sutthacheep, M. & Pettongma, R. Coral reef restoration projects in Thailand. Ocean & Coastal Management 49, 562-575, doi:10.1016/j.ocecoaman.2006.06.002 (2006)."
Coral Reefs,"Kusu Island, Singapore,Singapore",1.224,103.86,2014,"Toh, T. C., Ng, C. S., Peh, J. W., Toh, K. B. & Chou, L. M. Augmenting the post-transplantation growth and survivorship of juvenile scleractinian corals via nutritional enhancement. PLoS One 9, e98529, doi:10.1371/journal.pone.0098529 (2014)."
Coral Reefs,"La Parguera,Puerto Rico",18.271,-66.573,2001,"Ortiz-Prosper, A. L. et al. Planting small massive corals on small artificial concrete reefs or dead coral heads. Bulletin of Marine Science 69, 1047-1051 (2001)."
Coral Reefs,"Lipata Island, Tayabas Bay, southeastern Luzon,Phillipines",13.878,121.788,2009,"Yap, H. T. Local changes in community diversity after coral transplantation. Marine Ecology Progress Series 374, 33-41, doi:10.3354/meps07650 (2009)."
Coral Reefs,"Little Cayman Island in the Cayman Islands,USA",19.672,-80.057,2015,"Lohr, K., Bejarano, S., Lirman, D., Schopmeyer, S. & Manfrino, C. Optimizing the productivity of a coral nursery focused on staghorn coral Acropora cervicornis. Vol. 27 (2015)."
Coral Reefs,"Longoni Balise, Vaucluse, and Surprise; Mayotte Island,Mayotte (French)",-12.809,45.130,2005,"Edwards, A.J., Gomez, E.D. Reef restoration Concepts and Guidelines: making sensible management choicrs in the face of uncertainty. University of Queensland (2007)"
Coral Reefs,"Looe Key,USA",24.663,-81.407,2001,"Becker, L. C. & Mueller, E. The culture, transplantation and storage of montastraea faveolata, acropora cervicornis and acropora palmata: what we have learned so far. Bulletin of Marine Science 69, 881-896 (2001)."
Coral Reefs,"Lubang Island; Lian, western Luzon; and Balabac, southern Palawan,Phillipines",13.826,120.195,2018,"Feliciano, G. N. R. et al. Is gardening corals of opportunity the appropriate response to reverse Philippine reef decline? Restoration Ecology 26, 1091-1097, doi:10.1111/rec.12683 (2018)."
Coral Reefs,"M/V Jacquelyn L restoration site, Florida Keys National Marine Sanctuary,USA",24.55,-81.712,2006,"Franklin, E. C., Hudson, J. H., Anderson, J. & Schittone, J. Coral Reef Restoration Monitoring Report Monitoring Events 2004-2005 Florida Keys National Marine Sanctuary Monroe County, Florida. 1-31 (Florida Keys National Marine Sanctuary, National Marine Sanctuaries Program, National Ocean Service, 2006, 2004-2005)."
Coral Reefs,"Maiton Island, Phuket,Thailand",7.826,98.361,2008,"Chansang, H., Thongtham, N., Satapoomin, U., Phongsuwan, N., Panchaiyaphum, P. and Mantachitra, V., 2008. Reef rehabilitation at Maiton Island: the prototype of rehabilitation by using artificial substrate in Thailand. ICRS Abstract, pp.24-32."
Coral Reefs,"Malilnep channel, Bolinao, Pangasinan,Philippines",16.392,119.903,2015,"dela Cruz, D. W., Rinkevich, B., Gomez, E. D. & Yap, H. T. Assessing an abridged nursery phase for slow growing corals used in coral restoration. Ecological Engineering 84, 408-415, doi:10.1016/j.ecoleng.2015.09.042 (2015)."
Coral Reefs,"Manado Tua,Indonesia",1.65,124.702,2001,"Moore, M. & Erdmann, M. A New Tool for Coral Reef Restoration. EcoReefs 3, 1-3 (2002)."
Coral Reefs,"Marine Biological Station, Hurghada, Red Sea,Egypt",27.269,33.812,2000,"Amar, K. O. & Rinkevich, B. A floating mid-water coral nursery as larval dispersion hub: testing an idea. Marine Biology 151, 713-718, doi:10.1007/s00227-006-0512-0 (2006)."
Coral Reefs,"Marine Biology Laboratory, and Nature Reserve, Eilat, Northern Red Sea,Israel",29.536,34.946,2001,"Epstein, N., Bak, R. P. M. & Rinkevich, B. Strategies for gardening denuded coral reef areas: the applicability of using different types of coral material for reef restoration. Restoration Ecology 9, 432-442, doi:10.1046/j.1526-100X.2001.94012.x (2001)."
Coral Reefs,"Marsa Bareika National Park,Egypt",27.778,34.231,2000,"Schuhmacher, H., van Treeck, P., Eisinger, M. & Paster, M. Transplantation of coral fragments from ship groundings on electrochemically formed reef structures. in 9th International Coral Reef Symposium.  983-990."
Coral Reefs,"Mayor's Island, Pangasinan,Phillipines",16.204,120.04,2016,"Sotelo, Y. Coral Regrowth is new crusade in Inquirer    (Northern Luzon, 2016)."
Coral Reefs,"Molasses Reef, Florida,USA",25.015,-80.278,2016,"Lirman, D. & Schopmeyer, S. Ecological solutions to reef degradation: optimizing coral reef restoration in the Caribbean and Western Atlantic. PeerJ 4, e2597, doi:10.7717/peerj.2597 (2016)."
Coral Reefs,"Mombasa and Vipingo,Kenya",-4.015,39.738,1996,"Mcclanahan, T. R., Kamukuru, A. T., Muthiga, N. A., Gilagabher Yebio, M. & Obura, D. Effect of Sea Urchin Reductions on Algae, Coral, and Fish Populations. Conservation Biology 10, 136-154 (1996)."
Coral Reefs,"Mona Island,Puerto Rico",18.271,-67.893,2008,"Bruckner, A. W. & Bruchner, R. J. Survivorship of restored Acropora palmata fragments over six years at the M/V Fortuna Reefer ship grounding site, Mona Island, Puerto Rico in 10th International Coral Reef Symposium.  1645-1650."
Coral Reefs,"Montego Bay, Jamaica,Jamaica",18.495,-77.93,2014,"Ross, A. Genet and reef position effects in out-planting of nursery-grown Acropora cervicornis (Scleractinia:Acroporidae) in Montego Bay, Jamaica. Vol. 62 (2014)."
Coral Reefs,"Moturiki Island,Fiji",-17.787,178.772,2006,"Job, S., Bowden-Kerby, A., Fisk, D., Khan, Z. & Nainoca, F. Progress report on restoration work and monitoring. . (Coral Reef Initiative for the South Pacific., Moturiki Island, Fiji. , 2006)."
Coral Reefs,"MV Maitland site, Florida Keys National Marine Sanctuary,USA",25.185,-80.232,2001,"Miller, M. W. & Barimo, J. Assessment of juvenile coral populations at two reef restorations ites in the florida keys national marine sanctuary: indicators of success? Bulletin of Marine Science 69, 395-405 (2001)."
Coral Reefs,"National Marine Science Centre, Coffs Harbour (NSW, Australia),Australia",-30.267,153.137,2018,"Tagliafico, A., Rangel, S., Christidis, L. & Kelaher, B. P. A potential method for improving coral self-attachment. Restoration Ecology 26, 1082-1090, doi:10.1111/rec.12698 (2018)."
Coral Reefs,"North Bais Bay and Apo Island Marine Reserve,Philippines",9.622,123.135,2001,"Raymundo, L. J., Maypa, A. P., Gomez, E. D. & Cadiz, P. Can dynamite-blasted reefs recover? A novel, low-tech approach to stimulating natural recovery in fish and coral populations. Mar Pollut Bull 54, 1009-1019, doi:10.1016/j.marpolbul.2007.02.006 (2007)."
Coral Reefs,"North Dade County, Florida,USA",28.363,-82.781,2000,"Thornton, S. L., Dodge, R. E., Gilliam, D. S., DeVictor, R. & Cooke, P. Success and Growth of Corals Transplanted to Cement Armor Mat Tiles in Southeast Florida: Implications for Reef Restoration. (Oceanography Faculty Proceedings, Presentations, Speeches, Lectures., 2000)."
